Stack Current Sensor Value A,Stack Coolant Temp Inlet degree C,Stack Coolant Temp Outlet degree C,Air Temp Stack Outlet degree C,Air Flow Sensor kg/h,Ambient Air Temp degree C,Ambient Air Pressure kPa,Fuel Cell Total Voltage V,Stack Power kW,synth_session_id
55.979021944586904,57.63273010984095,63.43046279073608,57.87422986522384,61.441688942255055,23.99250440349906,0.9603547583418289,337.2025123643012,18.876266839411052,0
63.68010711230259,58.77520959324949,62.97893513829138,57.6874828776984,62.46556782191192,24.048554929530212,0.9558002535355619,361.3972062261234,23.01381280256645,0
79.34317619942594,59.66486784915437,62.871672192919156,57.8602513180295,71.85370035150262,24.13891630478706,0.9588002516627984,267.98222023949916,21.26256051877595,0
74.13973540245007,60.29110866149823,63.00693042211914,59.0850148417152,68.48539944677889,24.08110883397896,0.962196658401388,329.07512748093967,24.39754287896439,0
63.490364717611826,59.33452880411192,63.87052183748655,59.16787015025173,64.76509636384776,23.900572328831103,0.9581991415490709,339.4779311476482,21.5535776621445,0
61.8970841969206,60.396593470039754,64.06026211927704,59.16535569602084,62.663611316043216,23.96250359220522,0.9611842039220863,341.68396150042634,21.149240933729267,0
88.90836845982186,58.49511111275571,62.98104409462044,59.106118273561975,72.85302084051712,23.935305482875037,0.9583654324999338,412.0,36.63024780544661,0
153.76634837980518,59.26785022759343,63.21887699512788,59.957976633508686,140.67715758407894,23.898343912098763,0.9615515713135864,314.22423540766914,48.31711325107357,0
97.2590327778268,61.55304782734617,65.90285647419022,62.10122852473978,107.71224683115027,23.875582488732217,0.9594057821056029,328.8777143282997,31.98632839775286,0
79.0507947958266,61.27799692845266,66.7787959083276,61.98941608545044,78.53587346082234,24.166431238772454,0.9593267067912694,412.0,32.56892745588056,0
80.18499160684087,60.46219259553233,65.9127538258441,62.02827403445506,87.68645953272502,23.751064224323265,0.960108702957094,330.18039289659356,26.475512033156775,0
73.91704526560228,60.44207457709919,65.91122902544399,60.765168315533515,77.65575204099258,23.727576979339524,0.9573131460657566,333.6848217402421,24.664996073017903,0
75.01554184554492,59.01042225928298,64.9806165462015,61.01096874094018,91.95900626971321,23.79842575665943,0.9619441816375129,333.79131956463414,25.03953670048047,0
78.94916150999931,58.94190022337488,65.1586350720143,61.09466655856285,92.3275207934109,23.803374610374156,0.9626068668830314,335.433518858749,26.482195056246777,0
73.76244443755841,60.11277382414575,65.14497724186798,61.085281828359925,70.8721947115633,23.861882565370642,0.95927993700601,338.32835663014384,24.955926607581436,0
36.57219371318893,59.737748269357375,64.29991466896465,59.678120243485175,42.79556455809282,23.675633838663323,0.961048408341803,352.5178922730864,12.892352643576382,0
11.924503888389026,59.000695592730395,63.79712758056662,59.02406519410084,0.0,24.04027222168728,0.9615578213604241,361.606279921911,4.311975490994718,0
2.490056751582813,58.40510741127602,62.09718003076278,58.63902760563402,0.0,23.908882602364915,0.9598174848953367,412.0,1.025903381652119,0
2.4804528021016554,59.15559921763082,61.18182996175518,58.04341916153463,0.0,23.98098420562613,0.9577835056945643,366.93898727862626,0.9101748391956123,0
0.0,58.01460036802567,58.831444898422035,56.824665702099324,0.18897593167336588,24.005674256716205,0.9631881642639036,319.3401219249016,0.0,0
0.0,58.022402039981905,58.948092236754405,56.426410735631364,0.044948160145877124,24.015448399571905,0.9592149565901423,291.1275796461554,0.0,0
0.27559495707976805,57.7046515041753,57.562505531445304,56.029810832323975,0.29554024931595135,24.01103211058472,0.9587817304615723,357.8180237987111,0.09861284291117321,0
0.0,57.96250302715007,58.22671442378143,55.20029100495598,0.623964931826703,24.08018309825449,0.9632775838626678,250.96952321134347,0.0,0
0.31308772059800805,57.59142616609256,57.94612544942003,54.52771815925607,0.0,23.940301160902422,0.9612201175351124,137.86410994101772,0.043163559933706415,0
0.0,58.255610238098456,58.20164104417025,53.79564954722782,0.40979879853306567,24.018167427290347,0.960514860152116,245.35706001545566,0.0,0
0.0,57.453572379381164,58.05151237946988,54.108918727726476,0.6647979898735946,23.92410951604796,0.9580584786731948,357.85125825231853,0.0,0
1.5460876082141874,58.21372509490518,57.95370869275628,52.70352224769179,0.0,24.29207525658859,0.9616056081164264,380.6720389794221,0.5885523222597127,0
0.557419926291419,57.24485272520852,57.60179930016188,53.08622425206248,0.6301769973779593,23.908713568223636,0.9657930372110395,369.15787257730517,0.2057759541219385,0
0.0,57.3296911539318,56.64626184732089,53.441427316612604,0.121059939580112,23.929934734565546,0.961761015327757,250.9792686806245,0.0,0
1.806030137592985,57.02171479079045,56.35171345391456,51.84302919638955,0.0,24.08826480770131,0.9609921769925851,355.6335126778093,0.6422848418341804,0
0.0,57.22915711653938,56.85934662929284,51.77851142167635,0.42418304472551494,24.207053485649883,0.9614421855929721,219.00224558743375,0.0,0
0.0,56.96006333990869,57.56956217579531,51.97720644162036,0.0,24.338304612770102,0.9593437693336628,287.5780003602401,0.0,0
0.2202141877052826,56.703325720578015,56.6780131526205,52.51145432202207,1.0455979110215805,24.26530225937259,0.9593246985408137,369.1773895657955,0.08129809896238832,0
53.4237891478672,57.3826830981345,56.34214202914502,52.19275972998831,0.0,24.209681073344623,0.9592991090315275,337.5805276766428,18.03483093102271,0
24.638300270662615,56.97577854259623,57.24066722989638,53.773771336985995,21.00535162735241,24.17472446508752,0.9588501000892262,360.9449043622388,8.89306893484244,0
2.8356213519829847,56.6476221706317,58.59092946732417,54.36376514562044,0.4004804782914763,24.171116343836314,0.9592951102684479,380.154827810678,1.0779751467993735,0
1.619349674293229,57.88329626355255,58.07448026631495,53.5862342519167,74.26410487174715,24.210767899748724,0.9592857856155022,412.0,0.6671720658088103,0
32.57059236973901,56.893168829357954,58.07218309867999,54.53413978220068,69.74829433080352,23.98256036816552,0.9595106309823317,412.0,13.419084056332473,0
29.311495439630203,57.11542422953105,57.92252948158906,56.21411267000379,44.455804173152956,23.91681187565761,0.9594546439368398,354.3584956685722,10.386777429783573,0
11.183106870515335,59.58676187084318,60.551435692372486,56.44088936000168,13.787331254203218,23.989076756981344,0.9604860237140194,370.32958011225844,4.141435271708457,0
2.8908378995109416,59.13060465332064,59.63732202056413,55.588050472903994,0.0,23.8905884707332,0.9601575860364157,360.42142555385885,1.0419199167868565,0
0.29214781283986524,58.05171096299913,58.92081166765037,55.04236045771492,0.0,24.075590121659634,0.9603347249070233,375.46245851817304,0.10969053605956289,0
0.9842948873835065,58.61394404989064,58.872886164992565,53.966527768358574,0.0,24.094736239945995,0.9630445951266889,372.4658012930172,0.3666161839379179,0
0.0,58.24472338497818,57.97120676805751,53.74825513163834,0.0,23.92956748097915,0.960153468477433,260.32061103088057,0.0,0
0.0,58.063562301033734,58.20733120598204,52.67599409493715,0.9605957773675164,23.92398269448848,0.9644217819856016,213.92481357235218,0.0,0
2.2884226822926665,57.88014703529548,57.85454054202074,53.126770314689885,0.22345792399081482,24.017791680700988,0.9607053790796451,370.89336864606435,0.8487607975215893,0
0.6630397828169283,58.07905001905114,58.21242918910115,52.14943292702841,0.0,24.126536609303155,0.9591054808182343,364.3283220155543,0.24156417150324905,0
0.3546605411749832,56.983402398976715,57.85617757252431,52.32499351168144,0.0,24.148666366425317,0.962699166478094,364.8749285082769,0.1294067396059288,0
0.8495092403636092,57.022858531889746,58.25955989821644,51.87414473666829,1.781578765749602,23.609725727676373,0.9598409454645835,360.7373426099773,0.30644970589138887,0
2.6501406310394175,57.32860060619237,57.02159189176835,50.96459754746105,2.303343566873123,23.85063048296515,0.9552126316965317,341.04933553200624,0.903828701282365,0
2.3976594507444333,56.86491945421563,56.89104241476962,50.65438501876348,0.8080934640787629,23.74384466620648,0.9599919937163296,347.1977876121472,0.8324620567458233,0
0.0,57.128385177040876,57.01732351513722,51.385196452998684,0.0,23.745781029953946,0.959501648324112,328.0215619859106,0.0,0
0.0,57.237234997459396,56.92661528946061,51.017387021939314,0.0,23.800471236565055,0.9632130947725767,229.52789542457364,0.0,0
0.0,56.8344718707939,57.02828355941999,50.180647125405024,0.8245491274665077,23.70190425295839,0.9582048666299993,243.0374738054215,0.0,0
0.0,56.794344646127726,57.18952654962937,50.18947634902775,0.11388080138923001,23.85967006321083,0.9593346903638434,184.70622590311942,0.0,0
0.06590315838270845,56.96241451935477,56.97819610039609,50.3647767893255,0.0,23.89239622717698,0.9625352787521209,276.41372194788266,0.018216537296685247,0
0.29041817288135585,56.88459260243589,56.907607786786556,49.792150133183135,1.5478019738022457,23.646128427753524,0.9607888170654483,366.0112725706946,0.10629632503396104,0
0.0,57.28808315218538,56.71912094877229,50.17439665008679,2.0187049010443037,23.315608521173473,0.9596570863500536,183.22322081620018,0.0,0
0.0,56.74955793035883,57.144794504822926,48.99374782342274,1.105878799414797,23.477034273127156,0.9584870286670539,142.69932934245946,0.0,0
0.0,57.017117842132166,57.08706805660068,49.52641926658516,0.0,23.306476941519225,0.96070349145375,180.81467837412336,0.0,0
1.0994055187255452,57.63651208335112,56.70451428726812,48.79140895525099,0.0,23.423471993805666,0.9599413977135635,277.2153490390921,0.30477208460900607,0
1.3084354940323746,57.103264133446544,57.20887356948019,49.29285658694097,0.0,23.260250112887036,0.9584643414695856,314.93812080830196,0.41207621568943825,0
23.046989831205224,55.14482253607622,54.700453991849415,51.0875854448071,40.634072737093334,23.54502666346395,0.9585683069173442,386.3969868298945,8.905287426276917,0
0.9612036988898631,56.29017062392428,56.25730544780847,52.074464023551506,0.0,23.521930963558017,0.9583710557711098,377.7632550079047,0.3631074380182726,0
1.9937841884681262,56.88426273364366,57.171965831796754,51.013505181511874,3.4999339824746736,23.456739889344323,0.9580148887724722,343.223909989659,0.6843144048415895,0
1.2118739532595921,56.72964509281365,57.10491638064952,50.3366664557092,2.9328450463616673,23.42088518894497,0.9618680675199447,343.0874723030275,0.4157787713737108,0
0.0,56.04412781904069,55.905751210208244,50.06596292526849,0.0,23.531403162435367,0.9615987867172409,275.67368209982504,0.0,0
0.46541385783655936,56.06635095708713,56.14394494566661,49.61889616546976,0.0,23.39885779286289,0.9618713489127716,378.60369844203893,0.17620740788309872,0
0.7904461508517046,55.59544730132171,56.269092998810294,49.30487589217806,0.6992855135206797,23.642053788523267,0.960008999097537,368.57379709909094,0.2913377392217736,0
0.0,56.0937679786707,56.14808798027704,49.25905045803293,0.0,23.62975837980653,0.9595147424243996,159.76567133748023,0.0,0
1.970515405328932,56.26746262467526,55.83243749456844,48.14678442105321,0.0,23.729615906926135,0.9595512357802173,340.68117298652834,0.6713174996754849,0
0.0,55.771762981744,56.06685174558886,47.71788159256311,0.0,23.691769243046725,0.9620422031458122,146.44076543444487,0.0,0
0.1044422737760071,56.1088889620937,56.283008746573756,47.75672115994467,2.7767489129200627,23.711576198153633,0.9563597043560083,341.9635145162384,0.03571544700451054,0
0.0,56.22306591509253,56.54977454513917,46.53063927869097,0.24152682825668342,23.802180874001873,0.9589710277932851,141.10496516639074,0.0,0
0.0,56.14666955213252,55.9486967563752,47.11508246829495,0.0,23.84632966048595,0.9582253087449911,100.0,0.0,0
0.0,55.17025155968539,55.214470776532856,46.662612787956405,0.0,23.895048078489587,0.9627197750931767,152.98370692665998,0.0,0
0.06618705170233448,54.938799939548424,55.28362013002108,46.570312276784456,1.3410743959871911,23.756013697796828,0.9590450849531057,339.64816656929975,0.022480310761325357,0
3.006827051570367,54.71812391556485,54.79689875025256,47.31874727982501,0.0,23.784758910256276,0.9567280223291205,333.2221968733928,1.0019415157426241,0
0.0,54.88821338440402,55.44551957951537,47.192044891115714,0.0,23.768884635713093,0.9604468472844936,272.3548770829881,0.0,0
3.5714363137859673,54.85348572453234,54.73370382897914,45.91670708379227,0.0,23.58258143011861,0.9592597716102121,340.3220002933567,1.2154383502279726,0
1.6971015151348963,54.979935238448114,55.20224637875825,45.9664883541857,0.0,23.96303029440289,0.95888614238463,319.7238015178384,0.5426037479806124,0
0.0,55.27331772636498,55.076329944886766,45.398163948254016,0.0,23.963490177725934,0.9586799360865483,100.0,0.0,0
45.032717645782654,54.67203996795896,55.01389388999954,46.22918622976481,68.06704243895295,23.948918717423037,0.9586010304416783,343.50662725737976,15.46903695473669,0
55.83787963050207,55.03606250570435,55.63670832036216,51.82681713387783,81.17511775460454,23.995906067138115,0.9614171206297133,381.038368251081,21.276374541006785,0
51.047396768077256,55.73414958862054,56.9246861911683,53.082572715783286,78.69086411111473,23.978051944678565,0.9604475747331157,141.63273067731637,7.229982198231196,0
30.620418876141553,56.814988270544305,57.92066360181785,54.37785943455213,45.74662044922186,23.901367323607495,0.9596040684887389,363.3963651897077,11.127348920176155,0
30.418368858346177,57.13968518815296,59.33286970184945,55.244392008040386,50.24696855477348,23.984897404615296,0.9578035222463073,357.93681123241697,10.887853952047886,0
26.42980621443362,56.702513736658574,59.19045094452169,54.81178880765357,2.0236895222526092,23.9360949602915,0.9596622133532241,363.6658360811994,9.611617574436083,0
0.0,57.183561072425746,59.32052473023964,54.655989434052664,1.421976179785473,23.73807572730831,0.9605212557152,341.9105961389519,0.0,0
0.39170803808485716,56.66195888834382,59.02921734558528,53.91509959137791,0.0,23.860293107968953,0.960597308896519,369.33087378936176,0.1446698719761969,0
0.0,57.16674510085954,57.07923565425304,52.85090119551613,0.38138741961149447,24.008891432581308,0.9603217687659835,253.8907303062507,0.0,0
0.0,56.61261718260537,57.47523390324864,53.268566903227466,0.0,24.109189131415413,0.9581548146663449,253.44655463479535,0.0,0
0.9764262911479809,56.845546830185846,56.79101148010483,51.89490121940959,0.0,23.757279674232173,0.9551936468148159,350.870936900173,0.3425996075890531,0
73.19860266198829,57.47412359578239,56.974280738977086,52.340654256653345,71.40073951938905,23.912960836624634,0.9635992375201038,341.99762508459366,25.033748269910813,0
99.67739898784579,57.42713659244172,57.19956351785636,55.08253565394727,43.78842154187682,24.043145383399477,0.9573807262517829,333.5906561916336,33.25144893583075,0
3.472162854861499,58.896868836870716,59.95103479497804,56.223591971803096,0.0,24.087819546375318,0.9560700840826661,246.64729772701406,0.8563995854197033,0
0.7720247172648843,59.097490146507475,60.85746353017924,54.99945838669303,0.7491166037919039,23.9579886438424,0.9602610312260081,386.34565346743335,0.2982683938847122,0
1.8776455019202347,58.301017004721224,59.15462112819663,54.31801474558497,0.0,23.931721764157892,0.9565829629935385,374.9370546739814,0.7039988742118223,0
5.445964776760897,58.17032404360512,58.333951416622874,53.71159400242933,64.22690058095199,24.12197107498902,0.9583904025028502,376.9217901101901,2.052702792533759,0
38.80691002267411,57.93163393838629,57.964791409298535,55.02840611437358,42.95440202894487,24.079609270599857,0.9610977008516176,358.13136427752033,13.897971629815256,0
58.244154025255064,57.812841171490916,58.957852594797316,55.900891042642144,73.24643171134028,24.085861839807603,0.9635453745369481,344.71456612673325,20.077608284234422,0
76.77983701568424,59.21702578573948,60.83807799357914,57.34915711987683,87.00934323087613,23.953193599750925,0.9607750236165448,339.9232893961426,26.099254757671094,0
51.604871551533016,59.282675827153625,60.92600578914857,58.37475860116486,80.52362468800801,24.11136942376837,0.9591216814582462,350.7666602214695,18.101268445289158,0
7.435662263924668,60.4289254585986,63.27090151995755,58.00010531480928,1.6270892132624175,24.05549312671363,0.9598971608911863,376.81771784004957,2.8018892849214696,0
41.517058669647795,59.57818764413673,62.02026571767341,57.67712222472605,41.65066641086738,24.3631230091659,0.9563828280856501,372.3713420421401,15.459762854459017,0
34.48503435791889,58.686718802949734,60.79875233476743,57.10677432919792,32.03147469496828,24.24334678465581,0.9590984957816696,337.09220472742373,11.624636261811837,0
11.431888568759405,60.29048090053677,62.06559059508091,56.58384756624156,26.167416024089384,24.262893419124783,0.9591004367921461,371.97420690602496,4.252367683802332,0
11.142259621634265,59.61211736331246,62.26279850274651,57.40653569969578,0.0,24.155474734192254,0.9603066573242743,371.4572980716584,4.138873653465202,0
0.0,58.30963748872799,59.85952858411314,56.88170748234099,0.0,24.068597365189184,0.9638843792253875,352.5653697951434,0.0,0
0.0,57.94626687350365,59.66784869510111,55.99235745914562,1.9298472332559145,24.260770414779174,0.9561264094225355,354.83455801532097,0.0,0
0.0,58.869771545165825,59.54770628996819,54.82976223104831,0.0,24.30513945495914,0.959184644776851,372.8594096907495,0.0,0
1.6985793630130188,59.05135714906787,58.65536766248919,54.774554603324795,0.0,24.570269238481877,0.9563329809120162,303.50153806594983,0.5155214492015325,0
0.0,57.663657886941124,57.91024435903606,54.18432282913676,0.0,24.559477859582458,0.9589932718134989,280.796717935505,0.0,0
0.7929302780665686,58.206003707649586,59.058032127964665,53.96034583073717,3.2735347517890516,24.536816169505347,0.958270795717764,101.93994488571121,0.08083126884431767,0
0.5703826322547682,58.42240924942367,58.93189307468893,53.01062063473079,0.0,24.407621356380705,0.9570113073849972,391.3164048041297,0.22320008101665192,0
1.5826063453089252,58.21764405395356,57.981272288836244,52.74902723019529,0.0,24.576747607252003,0.9618261840610596,386.3124085676316,0.6113804690707079,0
0.0,57.93837282686147,58.14420954196865,52.21401480587426,0.0,24.396437765252468,0.9605112954077009,218.43688437657212,0.0,0
0.0,57.61549107305864,57.4020695855718,52.239447433784214,0.0,24.610706423606512,0.9615917112593081,210.6011175899259,0.0,0
0.0,57.62510313594927,57.68327638211904,51.947767878280104,0.0,24.491601813119384,0.9589366923506649,229.3196590901537,0.0,0
0.0,57.667589174440174,58.011064846517584,52.31698053333297,1.4237605596415088,24.494929078013453,0.9598585670484397,265.7506699618282,0.0,0
0.19362387105468326,57.99693043072192,57.8989457470066,50.973968961443866,1.2785177496926505,24.58659266183051,0.9731892812824326,342.3929661571507,0.06629545152924267,0
0.9305670869866971,58.02835001581815,58.0323528145689,51.19493887407221,0.0,24.600146862553412,0.9599945596097818,367.1100564500526,0.3416205358342474,0
0.566025726237409,58.21711087768525,58.05691332065783,50.59426810479248,0.0,24.577063867895014,0.9716159130983189,379.1140123041305,0.21458828414122347,0
0.0,57.550992753379234,57.47102000113225,51.0883577166216,0.5094027801325349,24.167954215044432,0.9687650873945666,162.34308358940703,0.0,0
1.2465913741343146,58.3278025575981,58.31841008303791,50.93212963309826,0.0,24.326266955043856,0.9714320346867285,331.36564705558897,0.413077557303933,0
83.16214076602158,58.17360157973634,57.875433029224915,53.038880606488746,92.19162134089383,24.168521039002954,0.9589021612803894,353.34321290138195,29.38477801002306,0
33.91171580702989,57.918290926734464,57.783621703806,55.02767060141396,74.90115839378493,24.328790140172767,0.9562071552478806,355.60006010467316,12.059008179232425,0
